,accn,taxon,species,genome_size_(mb),num_genes,GC_ratio,5'_gc_ratio,3'_gc_ratio,mid_gc_ratio,gc3_ratio,5'_gc3_ratio,3'_gc3_ratio,mid_gc3_ratio,num_trna,trna_GC_ratio,num_rrna,rrna_GC_ratio,fp_stab,tp_stab,mid_stab,temp,predictedoptimumtemp
82,CP006914,Bacteria,candidate_division_WWE3_bacterium_RAAC2_WWE3_1,0.878109,871,0.4336398856889885,0.3573159841816558,0.390866181910958,0.4361525704809287,0.4480684975719421,0.4036548029085342,0.4177190968235744,0.4512055109070034,40,0.5987450462351387,3,0.5062649960010663,-2.4539609644087244,-3.537083811710673,-4.242939150401841,na,57.41
83,CP003096,Bacteria,Thermovirga_lienii_DSM_17291,1.967774,1836,0.4744138352404185,0.4080428467683369,0.4288610505930767,0.4771847010409102,0.5065720312142,0.4767610748002905,0.4551107480029048,0.5135711692084242,25,0.6320040383644624,3,0.6120689655172413,-3.6505446623093656,-4.294934640522882,-5.280174291939002,na,71.29
84,CP000655,Bacteria,Polynucleobacter_asymbioticus_QLW-P1DMWA-1,2.15949,2077,0.4526440552156787,0.4009789760873054,0.4162119509976997,0.4533113999893008,0.4068534725298406,0.4281415503129513,0.3882603113464933,0.404429465575349,30,0.5871559633027523,1,0.5309734513274337,-2.806114588348577,-4.523447279730385,-5.068656716417907,na,28.19
85,FP929048,Bacteria,Megamonas_hypermegale_ART12/1,2.209938,2118,0.327384981481683,0.2984602874829504,0.2728071555975239,0.3259364180044066,0.187176110826958,0.2361111111111111,0.210576015108593,0.1767784073024866,24,0.5739084692267228,1,0.5120274914089347,-2.5710103871576995,-2.352360717658173,-3.177998111425873,na,35.82
86,CP000481,Bacteria,Acidothermus_cellulolyticus_11B,2.44354,2157,0.6676138368818063,0.6437825168701385,0.6569953124195127,0.6665507649513213,0.792609340100136,0.7561814248184207,0.7198655540101994,0.7950084994591253,36,0.6432770022042615,1,0.6083499005964215,-8.416782568382011,-9.725637459434394,-9.662586926286492,55.0,46.49
87,CP002453,Bacteria,Cellulophaga_algicola_DSM_14237,4.888353,4157,0.3429231599612279,0.2865915590837409,0.2930331702884024,0.3423609440568786,0.2463138862626769,0.2931801780129901,0.2470130703231497,0.2465920936572849,32,0.557979797979798,5,0.5157007376185458,-1.6800096223237917,-2.4574933846523908,-3.140750541255709,na,25.23
88,CP007201,Bacteria,Sulfurospirillum_multivorans_DSM_12446,3.175729,3230,0.4143539838862644,0.3547299621603027,0.3611971104231166,0.4168042655658754,0.4043237543923708,0.3855521155830753,0.354953560371517,0.4026315789473684,27,0.5690335305719921,3,0.4905181171689807,-2.546037151702788,-3.3122910216718258,-4.096996904024763,30.0,45.1
89,AP012200,Bacteria,Melissococcus_plutonius_ATCC_35311,1.891014,1742,0.3299049781949533,0.2934526087511162,0.2863726240591912,0.330654420206659,0.2108009525326667,0.2557405281285878,0.2177095292766934,0.2095771144278607,15,0.5580357142857143,4,0.5273386034255599,-2.11113662456946,-2.20625717566016,-2.8823765786452378,na,37.6
90,CP001785,Bacteria,Ammonifex_degensii_KC4,2.129237,2047,0.599321713247092,0.5398415024697389,0.5501954079140206,0.6054524236009337,0.7259960419821082,0.6835205992509363,0.6246539651522554,0.7305406285621234,29,0.6391172652531372,2,0.6276722090261283,-6.585881778212025,-6.993746946751337,-8.038055691255488,70.0,84.59
91,CP007128,Bacteria,Gemmatirosa_kalamazoonesis,5.311527,4513,0.7280960862487187,0.6841101016815619,0.6984698525248049,0.729411330231184,0.9473757089718444,0.8766895634832705,0.8323362139005835,0.9550926951768964,27,0.6313725490196078,3,0.6336576989124213,-8.274008420119687,-11.102082871703956,-11.802747617992464,na,38.21
92,CP000747,Bacteria,Phenylobacterium_zucineum_HLK1,3.996255,3504,0.7160717554457258,0.6643914890918315,0.6930809233891426,0.7183615550481989,0.9421357664850252,0.8641552511415526,0.854927701674277,0.9519358828006088,38,0.62018102581294,1,0.6293103448275862,-7.9784246575342515,-10.833133561643836,-11.132676940639255,37.0,37.67
93,CP002280,Bacteria,Rothia_dentocariosa_ATCC_17931,2.506025,2216,0.5479476799464533,0.4931056959486562,0.5080976734857602,0.5457656438026474,0.5804215682293322,0.5440358002406739,0.552421780986763,0.5738191937424789,37,0.5966386554621849,5,0.5380952380952381,-4.710920577617329,-5.868231046931402,-6.590613718411548,na,43.33
94,CP001013,Bacteria,Leptothrix_cholodnii_SP-6,4.909403,4363,0.6929848745041116,0.6149693126543917,0.6619616981180125,0.6943871444215244,0.9065326065654904,0.8085988234395294,0.7799870119948048,0.9151768660707464,35,0.6070783676417479,3,0.5753086419753086,-5.7015127206050815,-9.983566353426522,-10.70013752005499,na,28.17
95,HE983995,Bacteria,Cardinium_endosymbiont_cEper1_of_Encarsia_pergandiella,0.88713,828,0.3766735307382117,0.3309178743961353,0.3370236178207192,0.3739935587761674,0.2999559588473121,0.3272946859903382,0.3048510466988728,0.2937801932367149,31,0.5469728601252609,2,0.4603174603174603,-2.490942028985506,-2.972946859903386,-3.5973429951690785,na,53.56
96,CP000252,Bacteria,Syntrophus_aciditrophicus_SB,3.1793,3168,0.5247635459927714,0.4359918630751964,0.463971310325477,0.5194216470258137,0.6031502251295647,0.5283301767676768,0.5015519781144782,0.5928030303030303,39,0.6001302507326604,2,0.5327380952380952,-3.9760732323232433,-5.0723169191919215,-6.04106691919193,35.0,41.97
97,LN614830,Bacteria,Tatlockia_micdadei,3.310028,3020,0.408550134425222,0.3595658572479764,0.3756714495952906,0.4103292862398822,0.3525985469409256,0.3713852097130243,0.3346854304635762,0.3511865342163355,30,0.5946405784772437,3,0.5334846765039728,-2.794602649006622,-3.5875165562913947,-4.027119205298009,na,38.74
98,CP006955,Bacteria,Bibersteinia_trehalosi_USDA-ARS-USMARC-189,2.454127,2373,0.4160644910379214,0.364084375146322,0.3628318584070796,0.4145245118696446,0.3499033646606,0.3653954207051552,0.3278550358196376,0.3412698412698413,28,0.5851015801354402,6,0.5183811497763717,-2.863716814159293,-3.579814580699537,-4.351748841129375,na,37.54
99,CP000478,Bacteria,Syntrophobacter_fumaroxidans_MPOB,4.990251,4064,0.6020481965878823,0.5174568022747157,0.5614542322834646,0.6049527012248469,0.7552515955463605,0.6535433070866141,0.655757874015748,0.7600680774278216,41,0.6166460396039604,2,0.5759569377990431,-5.37979822834645,-7.114886811023623,-7.98567913385827,37.0,43.53
100,CP001843,Bacteria,Treponema_primitia_ZAS-2,4.059867,3522,0.5154458524906342,0.416067259764023,0.4468972805855259,0.5110022714366838,0.5837886235463836,0.4827985992807117,0.4795097482491008,0.5793346583380655,42,0.5679949399114484,2,0.558581380620646,-3.747302668938099,-5.091311754684839,-6.179755820556518,na,37.28
101,CP002629,Bacteria,Desulfobacca_acetoxidans_DSM_11109,3.282536,2859,0.54240842319825,0.4593000660681668,0.4854650033034083,0.5409622634176674,0.623943010514521,0.5484435117173837,0.5304302203567681,0.6242275854028215,38,0.6177644710578842,2,0.6239316239316239,-4.310633088492484,-5.553375306051058,-6.628261629940537,na,52.34
102,CP001681,Bacteria,Pedobacter_heparinus_DSM_2366,5.167383,4250,0.4276567949155914,0.3352156862745098,0.3521633986928104,0.4280392156862745,0.4262822076984392,0.389921568627451,0.3560392156862745,0.4242745098039215,34,0.5481904761904762,3,0.5038996269922007,-2.11397647058824,-3.20755294117648,-4.452211764705886,na,25.96
103,AP012304,Bacteria,Azoarcus_sp._KH32C,5.081166,4531,0.6562341940364771,0.5784043257559037,0.6213737462909831,0.656459206944751,0.8371490915086393,0.7478113735010667,0.7261090267049216,0.841407342014272,39,0.5975412487868004,5,0.5965811965811966,-5.794614875303459,-8.621805340984341,-9.191525049657916,na,30.04
104,CP003346,Bacteria,Echinicola_vietnamensis_DSM_17526,5.60804,4545,0.4578381504181315,0.36004767143381,0.3840789634519007,0.456967363403007,0.5022262290484422,0.4373120645397873,0.4154565456545654,0.5015768243491016,33,0.5532407407407407,4,0.5648574057037719,-2.455951595159514,-3.557183718371832,-4.87597359735974,na,36.33
105,CP002042,Bacteria,Meiothermus_silvanus_DSM_9946,3.249394,3036,0.6296642500365165,0.5517402283706632,0.5843306250914947,0.6349820670472844,0.7782199837240861,0.6876646903820817,0.6820377689942907,0.7846398770311814,35,0.6240057845263919,4,0.584927828130245,-5.627898550724644,-7.661923583662718,-8.586528326745698,na,64.0
106,CP003203,Bacteria,Arthrobacter_sp._Rue61a,4.736495,4258,0.627387732354994,0.5717081571943009,0.601984499765148,0.6286989196806012,0.7540867493031372,0.6863942382965399,0.7047126976671364,0.7563214341631439,40,0.6018697614442295,6,0.5838829939776312,-5.825457961484253,-7.727900422733649,-8.373954908407706,na,24.79
107,CP003653,Bacteria,Stanieria_cyanosphaera_PCC_7437,5.041209,4328,0.3703186817964436,0.3403419593345656,0.3308623433970014,0.3700387656602998,0.2393866933321739,0.3056069008009858,0.2420479051139864,0.2304374614910659,39,0.5764309764309764,2,0.5530047265361242,-2.3797365988909407,-2.9134704251386307,-3.38592883548984,na,34.55
108,CR767821,Bacteria,Ehrlichia_ruminantium_str._Welgevonden,1.516355,916,0.306650649660748,0.2815987384764677,0.2751394953905871,0.3076783114992722,0.1831960899910617,0.2633733624454148,0.2113355167394468,0.1896834061135371,33,0.5280811232449298,2,0.46795475966069744,-2.263100436681224,-2.335589519650658,-2.709934497816592,na,47.56
109,CP002691,Bacteria,Haliscomenobacter_hydrossis_DSM_1100,8.371686,6439,0.4800866262830862,0.400135459267312,0.414936756915325,0.4769934945039775,0.5345215503302249,0.4980587047678211,0.4701817052337319,0.5272557850597919,37,0.5458699472759226,2,0.5244582043343653,-2.7439975151421026,-3.8955893772324863,-5.0732567168815095,na,28.2
110,CP001814,Bacteria,Streptosporangium_roseum_DSM_43021,10.341314,8936,0.7142600216971486,0.6431506764150005,0.677524743857555,0.7146280960907192,0.9245890046288834,0.8158665323783945,0.8069606087735004,0.9312238883915248,47,0.6206043956043956,6,0.5902943516308672,-7.988686213070743,-9.872817815577466,-10.856300358102091,na,33.61
111,CP006778,Bacteria,Mesoplasma_florum_W37,0.825824,140,0.2779740871613663,0.2476190476190476,0.2438492063492063,0.2811507936507936,0.1345193127817716,0.1863095238095238,0.1678571428571428,0.1482142857142857,10,0.531578947368421,2,0.49051833122629585,-1.4700000000000004,-1.983571428571428,-2.560714285714286,na,43.41
112,AP012492,Bacteria,Helicobacter_cinaedi_CCUG_18818_=_ATCC_BAA-847,2.24013,2321,0.388124477024431,0.3456603954234286,0.3539422662645411,0.3881827756235339,0.3523706261564389,0.3567786873474077,0.3402987218153095,0.3455766192733017,23,0.5798783858485351,4,0.48683772075974674,-2.5904782421370074,-3.176734166307633,-3.7577337354588463,na,46.02
113,CP011052,Bacteria,Halomonas_sp._KO116,4.649248,4245,0.5524082490348434,0.4855058238450465,0.5085329145399817,0.5536840727653448,0.6038872599325612,0.5523753435414213,0.525736160188457,0.6027287004318806,32,0.5896429972538251,6,0.5574572127139364,-4.317196702002356,-6.049234393404007,-6.986878680800954,na,37.92
114,AE015928,Bacteria,Bacteroides_thetaiotaomicron_VPI-5482,6.260361,4787,0.4388389089551268,0.3421012928533296,0.3617378084163127,0.44037671471346,0.4499584267950668,0.3984228117819093,0.3704129238910939,0.452301371770768,48,0.5451586655817738,6,0.5004240882103478,-2.470127428452066,-3.2516398579486023,-4.501880091915597,na,36.62
115,CP002039,Bacteria,Herbaspirillum_seropedicae_SmR1,5.513887,4737,0.6426290345907789,0.5562475077991228,0.600626275420449,0.6435507705298712,0.8257967634035037,0.716610372246851,0.7046829920484132,0.8294103159524312,39,0.5917905623787977,3,0.535500157778479,-4.855457040320887,-8.33375554148197,-8.982119484906054,na,27.32
116,CP000141,Bacteria,Carboxydothermus_hydrogenoformans_Z-2901,2.40152,2605,0.4236411707950051,0.3715717637022819,0.3674557474941352,0.4238110471315846,0.4056209075707939,0.4071657069737684,0.3649072296865003,0.4023992322456813,24,0.6259904912836767,5,0.5890715237672146,-3.392514395393476,-3.519539347408833,-4.592476007677536,71.0,71.29
117,CP000792,Bacteria,Campylobacter_concisus_13826,2.052007,1950,0.4027667050038773,0.3310968660968661,0.3378347578347578,0.4068091168091168,0.3987129806309956,0.3522222222222222,0.3339316239316239,0.3986752136752137,23,0.556378132118451,3,0.4919275123558484,-2.646820512820515,-3.106512820512826,-4.283128205128206,na,45.82
118,AP010968,Bacteria,Kitasatospora_setae_KM-6054,8.783278,7569,0.7443832770946227,0.6958977407847801,0.7177852644558946,0.743126201905433,0.9596033065620098,0.8852226185757696,0.8605165807900648,0.9664420663231602,52,0.6311475409836066,9,0.5904477611940299,-8.227810807240054,-10.9195798652398,-11.437997093407306,na,29.56
119,AP008230,Bacteria,Desulfitobacterium_hafniense_Y51,5.727534,5058,0.4848193310075421,0.4099171829005755,0.4284576688194719,0.4873907121831202,0.5256658844000213,0.4761269276393831,0.4524186107816001,0.5259325161460393,30,0.5957894736842105,6,0.5389684813753581,-3.735092922103592,-4.482107552392227,-5.5804270462633525,na,40.75
120,CP000116,Bacteria,Thiobacillus_denitrificans_ATCC_25259,2.909809,2827,0.6638821051255541,0.5853476398223479,0.6240321502967417,0.6658609440710608,0.8525727298655924,0.7537436623039736,0.7359686357740832,0.8585367291592972,31,0.6079313164349959,2,0.5530209617755857,-5.977325787053396,-8.666572338167665,-9.484294304916869,na,35.86
121,CP004856,Bacteria,Enterococcus_casseliflavus_EC20,3.427276,3114,0.4372386817048383,0.3585955898094626,0.385847070577321,0.4406711624919717,0.4357969947039047,0.3891564975380004,0.3794958253050738,0.4401894669235709,14,0.5674157303370787,5,0.5314929398699032,-2.655876685934491,-3.518143866409766,-4.632080924855484,na,36.25
122,CP001707,Bacteria,Kangiella_koreensis_DSM_16069,2.852073,2630,0.4429144272962441,0.3725285171102661,0.396218842416561,0.4476658217152514,0.4193388033428269,0.398510773130545,0.3899239543726235,0.419106463878327,26,0.5906204201270151,2,0.5478260869565217,-2.722281368821293,-3.941444866920148,-4.848365019011406,na,24.94
123,CP001992,Bacteria,Mobiluncus_curtisii_ATCC_43063,2.14648,1909,0.5589338791381833,0.4961730981898609,0.5212589488388336,0.5610558174727898,0.6138673979954716,0.5682730923694779,0.5662650602409639,0.6145451370700192,36,0.6020260492040521,2,0.5641361256544503,-4.931796752226295,-6.159088528025151,-6.973755893137766,na,43.76
124,CP002347,Bacteria,Calditerrivibrio_nitroreducens_DSM_19672,2.157835,2034,0.3603569062949415,0.3079181689063694,0.3107177974434612,0.3638561127499181,0.3254823098359579,0.3335791543756145,0.2953949524745985,0.3281301212717142,28,0.6116416552978626,2,0.5581924577373212,-2.451081612586034,-2.5594886922320583,-3.4098820058997115,na,60.08
125,FQ312005,Bacteria,Halobacteriovorax_marinus_SJ,3.435933,3236,0.3701292988607336,0.311323993956874,0.3325436066474385,0.3736008103282516,0.3069397599867003,0.3333848372476308,0.3163627935723115,0.3073753605274001,30,0.5775519222271321,2,0.5726495726495726,-2.274165636588378,-3.1308096415327547,-3.682231149567373,na,38.74
126,CP010803,Bacteria,Martelella_endophytica,4.817335,3901,0.6295278939675653,0.5489689253467772,0.6002449514369534,0.6341678771824888,0.7903588801202013,0.6962317354524481,0.7029821413312826,0.7958856703409383,40,0.6031091370558376,2,0.5496644295302013,-5.345885670340939,-8.204357856959739,-8.746449628300413,na,29.75
127,CP000383,Bacteria,Cytophaga_hutchinsonii_ATCC_33406,4.433218,3785,0.3961370977593275,0.3280566563921914,0.3350873330397769,0.3946719506825187,0.3585644295987455,0.3562307353588727,0.3232056362835755,0.3583443416996917,29,0.536761580960476,3,0.5034340659340659,-2.160951122853368,-3.014583883751652,-3.899498018494055,na,37.33
128,CP007446,Bacteria,Snodgrassella_alvi_wkB2,2.527978,2299,0.4341188436524081,0.3758276545357885,0.3806002609830361,0.4281692523319317,0.376589404922213,0.3839712918660287,0.3327896186747861,0.3701246918950268,37,0.5752688172043011,4,0.5847457627118644,-3.226489778164423,-3.932187907785989,-4.727751196172241,na,28.94
129,CP000679,Bacteria,Caldicellulosiruptor_saccharolyticus_DSM_8903,2.970275,2682,0.3563429903578692,0.3233490761454967,0.321899080288342,0.3580454055845555,0.3057442422945457,0.3434936614466816,0.3029144916728809,0.3065187670892368,26,0.5998071359691417,3,0.5853107344632769,-2.654996271439225,-2.705928411633116,-3.325093214019391,70.0,76.22
130,CP002701,Bacteria,Buchnera_aphidicola_str._G002_(Myzus_persicae),0.643517,562,0.2635820741065868,0.2443159351522341,0.2120403321470937,0.269276393831554,0.1195529410505243,0.1946915776986951,0.1241103202846975,0.1113582443653618,19,0.5542337298810357,2,0.4762765476728423,-1.8699288256227744,-1.627580071174376,-2.3115658362989304,na,52.02
131,CP001087,Bacteria,Desulfobacterium_autotrophicum_HRM2,5.589073,4839,0.4969230690605052,0.4057599136644394,0.4382849991963445,0.4977095818695323,0.554493966852184,0.4759075566577117,0.4664703451126266,0.5524040779775435,39,0.5891699092088197,7,0.5242937853107345,-3.2859888406695648,-4.620520768753876,-5.671316387683413,na,36.65
132,CP000157,Bacteria,Erythrobacter_litoralis_HTCC2594,3.052398,3009,0.6343102857615386,0.5808592740297626,0.6027011557918837,0.6341346331376242,0.7823802758062247,0.7371773568184335,0.6994017946161516,0.7896311066799602,40,0.6047217537942664,1,0.536813922356091,-5.890561648388169,-8.271884346959112,-8.712927883017594,na,32.77
133,CP003281,Bacteria,Belliella_baltica_DSM_15883,4.196595,3678,0.3752275824701371,0.312405594828107,0.3233112802851791,0.3762008337864782,0.3253261347332454,0.3497598332427044,0.2998232735182164,0.3198296175457676,29,0.5612560813799203,4,0.6272321428571429,-1.9472267536704708,-2.760358890701467,-3.704567699836866,na,35.07
134,CP001896,Bacteria,Allochromatium_vinosum_DSM_180,3.526903,3048,0.64960643729301,0.5667924321959755,0.613325678040245,0.6528233449985419,0.8112373927159584,0.7250929571303587,0.6940069991251093,0.8214676290463692,41,0.6102895871842268,3,0.5801017164653528,-5.240485564304467,-8.390190288713914,-9.116338582677152,na,35.64
135,CP006650,Bacteria,Paracoccus_aminophilus_JCM_7686,3.613807,3405,0.6387566612156378,0.5709903736335454,0.6073339859683472,0.643196279980421,0.7787915318128867,0.7088839941262849,0.6890357317670093,0.7877386196769457,43,0.6063641720683559,3,0.5610482430017868,-5.79057268722467,-8.543964757709233,-9.198355359765056,na,30.02
136,CP003147,Bacteria,Pseudovibrio_sp._FO-BEG1,5.47567,5069,0.5335125888693383,0.4774062383551434,0.4976984283553626,0.5362333136055764,0.5758618156967814,0.535016768593411,0.528753205760505,0.5803248503978431,46,0.6088397790055249,5,0.5566301310982162,-4.754961530873935,-5.891339514697186,-6.4589662655356,na,33.15
137,CP005990,Bacteria,Spiribacter_sp._UAH-SP71,1.926631,1862,0.6422116072030382,0.5788876954290488,0.616123642439432,0.6442147034252298,0.7695818927367413,0.7248030791263874,0.694593626924454,0.7697815968492661,36,0.623859649122807,1,0.5704088254380273,-6.590171858216979,-8.569065520945214,-9.171267454350174,na,38.83
